"id","success","big_hit","backers_count"
379583474,"YES","YES",35
379585589,"NO","NO",3
379590290,"NO","NO",4
379623325,"NO","NO",5
379626228,"YES","NO",161
379646785,"NO","NO",47
379687795,"YES","NO",71
379705516,"NO","NO",8
379749391,"YES","NO",22
379759068,"NO","NO",45
379792064,"NO","NO",0
379797644,"NO","NO",0
379803515,"NO","NO",12
379811945,"NO","NO",0
379820959,"NO","NO",49
379844973,"NO","NO",131
379855630,"NO","NO",7
379874050,"YES","NO",114
379877185,"YES","NO",31
379897314,"YES","NO",47
379934792,"NO","NO",2
379949349,"NO","NO",3
379988221,"NO","NO",11
380014418,"NO","NO",121
380032505,"YES","YES",68
380037173,"NO","NO",5
380043011,"YES","NO",38
380058714,"NO","NO",11
380115983,"NO","NO",1
380142990,"NO","NO",9
380162689,"YES","YES",1944
380197302,"NO","NO",16
380223996,"YES","NO",25
380272800,"NO","NO",4
380290517,"NO","NO",27
380300712,"YES","NO",241
380361390,"NO","NO",2
380369747,"YES","YES",18
380404201,"NO","NO",34
380424207,"YES","NO",80
380445568,"YES","YES",91
380467740,"YES","NO",91
380492781,"YES","NO",18
380507812,"YES","NO",95
380517792,"NO","NO",0
380534844,"NO","NO",34
380566161,"YES","NO",222
380567490,"NO","NO",36
380567920,"NO","NO",1
380580528,"NO","NO",2
380646400,"YES","NO",23
380757487,"NO","NO",1
380786648,"NO","NO",7
380796220,"YES","NO",70
380843585,"NO","NO",2
380851714,"NO","NO",0
380861778,"NO","NO",90
380903532,"YES","YES",2053
380943895,"YES","NO",73
380953763,"YES","NO",422
380971640,"NO","NO",10
380982985,"NO","NO",9
380997487,"NO","NO",4
381003004,"NO","NO",38
381003885,"YES","NO",445
381031430,"NO","NO",20
381032599,"NO","NO",0
381064943,"YES","YES",1720
381071141,"NO","NO",59
381114944,"NO","NO",0
381161388,"NO","NO",15
381170395,"YES","NO",36
381182097,"YES","NO",111
381185247,"YES","YES",2162
381208426,"NO","NO",112
381210462,"NO","NO",20
381210977,"NO","NO",2
381236533,"NO","NO",1
381248631,"NO","NO",5
381265088,"NO","NO",3
381281552,"NO","NO",9
381289159,"YES","YES",265
381301762,"NO","NO",126
381348624,"NO","NO",0
381349729,"NO","NO",0
381358842,"NO","NO",1
381360429,"YES","NO",20
381378674,"YES","NO",120
381423234,"YES","NO",31
381429692,"NO","NO",1
381433646,"NO","NO",16
381450090,"NO","NO",9
381455274,"YES","NO",11
381462081,"YES","NO",56
381471911,"NO","NO",6
381476986,"YES","YES",16
381499527,"YES","NO",87
381515903,"NO","NO",0
381557398,"YES","NO",29
381594612,"NO","NO",12
381599704,"NO","NO",155
381620689,"NO","NO",9
381624436,"YES","NO",46
381649824,"NO","NO",8
381652619,"NO","NO",12
381726036,"YES","NO",134
381737598,"NO","NO",0
381782534,"YES","NO",60
381787240,"NO","NO",88
381791328,"YES","NO",32
381806608,"NO","NO",2
381817474,"NO","NO",7
381822345,"YES","NO",98
381841144,"NO","NO",0
381851446,"YES","NO",52
381864938,"NO","NO",7
381914816,"YES","NO",59
381962503,"NO","NO",1
381966815,"YES","NO",85
381982055,"NO","NO",2
381995336,"YES","YES",566
382004792,"YES","NO",97
382033155,"NO","NO",24
382059241,"YES","YES",99
382111172,"NO","NO",5
382114719,"YES","YES",2646
382131461,"YES","NO",5
382177285,"NO","NO",0
382203180,"YES","NO",41
382210268,"NO","NO",24
382249983,"NO","NO",6
382273041,"NO","NO",41
382277048,"YES","NO",52
382307663,"NO","NO",1
382348702,"NO","NO",8
382433717,"YES","NO",399
382448095,"YES","NO",154
382478053,"YES","NO",102
382491994,"YES","YES",73
382509072,"YES","NO",160
382510898,"NO","NO",33
382525683,"NO","NO",1
382536805,"NO","NO",2
382557895,"YES","NO",29
382568741,"YES","NO",516
382571091,"NO","NO",3
382637653,"YES","NO",37
382668783,"NO","NO",6
382687702,"YES","NO",47
382688497,"YES","NO",76
382706852,"NO","NO",52
382718029,"NO","NO",0
382768763,"NO","NO",3
382783078,"NO","NO",225
382800521,"NO","NO",136
382814648,"NO","NO",4
382834929,"YES","NO",55
382997635,"NO","NO",20
383025851,"YES","NO",39
383028138,"YES","NO",228
383055883,"YES","NO",124
383065784,"NO","NO",5
383080265,"YES","NO",12
383080336,"NO","NO",28
383081084,"NO","NO",2
383144484,"NO","NO",11
383159386,"YES","NO",138
383179409,"NO","NO",29
383186895,"YES","NO",56
383230216,"YES","NO",95
383240168,"YES","NO",1207
383271850,"NO","NO",3
383285052,"NO","NO",21
383294735,"YES","NO",200
383328350,"NO","NO",13
383340349,"YES","NO",31
383350382,"YES","NO",79
383434668,"NO","NO",2
383439607,"NO","NO",5
383485199,"NO","NO",11
383490121,"NO","NO",26
383499172,"NO","NO",6
383499211,"YES","NO",70
383621224,"NO","NO",4
383669262,"NO","NO",43
383672793,"YES","NO",16
383721637,"NO","NO",267
383766063,"NO","NO",7
383813617,"YES","NO",57
383824703,"NO","NO",15
383839484,"YES","YES",42
383891212,"YES","NO",101
383902457,"YES","NO",34
383917586,"NO","NO",4
383936158,"YES","YES",311
383948711,"YES","NO",19
384011133,"YES","NO",104
384013131,"NO","NO",1
384036127,"YES","NO",45
384041034,"NO","NO",10
384092691,"NO","NO",3
384124380,"YES","NO",61
384151433,"YES","YES",918
384238658,"NO","NO",19
384245286,"YES","NO",61
384294131,"YES","YES",158
384311364,"NO","NO",26
384333260,"NO","NO",55
384347655,"YES","NO",1110
384354824,"NO","NO",2
384384047,"YES","NO",43
384418599,"NO","NO",25
384450283,"YES","YES",99
384486589,"YES","NO",44
384509917,"YES","NO",204
384511708,"YES","NO",76
384535164,"NO","NO",21
384553781,"NO","NO",14
384576138,"YES","NO",13
384576885,"NO","NO",8
384627635,"YES","NO",43
384655053,"YES","NO",38
384657937,"YES","NO",123
384678819,"NO","NO",3
384692619,"NO","NO",0
384715929,"NO","NO",2
384737708,"NO","NO",1
384793279,"NO","NO",6
384820268,"NO","NO",2
384821338,"NO","NO",89
384837311,"YES","NO",44
384839411,"NO","NO",4
384933730,"NO","NO",11
384941475,"YES","NO",438
384954685,"YES","NO",45
384954719,"YES","YES",163
385002859,"NO","NO",0
385011017,"NO","NO",0
385025299,"NO","NO",20
385033392,"YES","NO",96
385119574,"NO","NO",5
385123887,"YES","NO",84
385129817,"YES","NO",39
385193587,"YES","NO",38
385271896,"NO","NO",9
385284516,"YES","NO",28
385295714,"NO","NO",1
385370352,"NO","NO",6
385383659,"YES","YES",119
385398339,"NO","NO",1
385401073,"NO","NO",0
385404599,"YES","YES",2402
385413865,"NO","NO",0
385414004,"NO","NO",3
385428557,"NO","NO",6
385454446,"NO","NO",0
385465240,"NO","NO",8
385482271,"NO","NO",1
385492985,"NO","NO",34
385495014,"YES","NO",25
385536138,"YES","NO",151
385546466,"NO","NO",48
385585912,"NO","NO",36
385603065,"YES","NO",53
385608009,"YES","YES",335
385623557,"NO","NO",89
385643099,"NO","NO",45
385651154,"NO","NO",14
385665482,"NO","NO",19
385674197,"YES","NO",50
385689530,"NO","NO",6
385706728,"NO","NO",20
385774199,"NO","NO",3
385779665,"YES","NO",50
385802101,"YES","NO",459
385804652,"YES","NO",19
385818762,"NO","NO",28
385838713,"NO","NO",28
385854746,"NO","NO",48
385897039,"YES","NO",27
385939380,"NO","NO",44
385977413,"NO","NO",35
385985674,"NO","NO",1
385986479,"YES","NO",72
385989078,"YES","YES",44
386004203,"NO","NO",0
386018279,"NO","NO",11
386022383,"NO","NO",1
386065870,"YES","YES",524
386117402,"NO","NO",1
386122387,"NO","NO",24
386124287,"YES","NO",265
386135002,"NO","NO",3
386181924,"NO","NO",45
386215767,"NO","NO",48
386254281,"YES","NO",24
386265239,"NO","NO",0
386268069,"NO","NO",21
386270332,"NO","NO",2
386274284,"YES","NO",84
386281537,"YES","YES",34
386291516,"YES","NO",42
386294513,"NO","NO",2
386312392,"YES","NO",47
386336256,"YES","NO",43
386385471,"NO","NO",8
386391683,"YES","NO",52
386426084,"YES","NO",366
386490217,"YES","NO",527
386518323,"YES","NO",152
386521785,"NO","NO",77
386552650,"YES","NO",306
386564321,"YES","NO",31
386600658,"NO","NO",52
386670252,"NO","NO",20
386678231,"NO","NO",1
386691176,"NO","NO",90
386709032,"YES","YES",46
386759645,"YES","NO",89
386788636,"NO","NO",2
386821643,"NO","NO",2
386822922,"YES","NO",31
386839507,"NO","NO",3
386839605,"YES","NO",140
386858313,"YES","NO",133
386871745,"YES","NO",39
386894220,"NO","NO",3
386908857,"NO","NO",23
386932707,"YES","NO",354
387000044,"NO","NO",1
387007631,"NO","NO",38
387048685,"NO","NO",0
387056652,"NO","NO",17
387063684,"NO","NO",4
387088437,"YES","YES",63
387092147,"NO","NO",11
387107866,"YES","YES",75
387116642,"YES","NO",58
387128369,"NO","NO",4
387138147,"YES","NO",12
387142216,"YES","NO",1814
387144757,"NO","NO",3
387161752,"NO","NO",10
387170633,"YES","NO",31
387210972,"NO","NO",20
387215092,"NO","NO",7
387225678,"NO","NO",13
387240004,"NO","NO",71
387252318,"YES","NO",227
387301726,"YES","NO",152
387309464,"YES","NO",78
387357227,"NO","NO",4
387405597,"YES","NO",65
387424383,"NO","NO",6
387457696,"YES","YES",69
387460729,"YES","NO",69
387473870,"YES","NO",128
387479796,"YES","YES",160
387533586,"YES","YES",207
387553685,"YES","NO",273
387555544,"YES","NO",22
387570745,"YES","NO",43
387612312,"NO","NO",16
387612787,"YES","NO",64
387625882,"YES","NO",7
387640754,"YES","YES",236
387643186,"NO","NO",4
387645229,"NO","NO",0
387670438,"YES","NO",8
387671570,"NO","NO",0
387692801,"NO","NO",4
387699607,"NO","NO",2
387776810,"YES","YES",100
387799766,"NO","NO",3
387805903,"YES","NO",57
387808280,"NO","NO",70
387813103,"NO","NO",1
387824861,"NO","NO",1
387834534,"YES","YES",106
387849510,"YES","NO",248
387857948,"NO","NO",34
387901158,"NO","NO",7
387916549,"YES","NO",225
387926678,"NO","NO",0
387930187,"NO","NO",19
387930973,"YES","NO",16
387931275,"NO","NO",0
387969681,"YES","NO",54
388018402,"NO","NO",6
388066466,"NO","NO",3
388068839,"NO","NO",0
388089609,"NO","NO",1
388110219,"NO","NO",20
388110634,"YES","NO",44
388117740,"NO","NO",13
388128023,"YES","NO",14
388141737,"YES","NO",270
388199290,"YES","NO",101
388214856,"NO","NO",17
388247722,"NO","NO",0
388255380,"YES","NO",10
388306131,"YES","YES",151
388326462,"YES","NO",73
388328891,"NO","NO",11
388345742,"NO","NO",22
388351005,"YES","NO",66
388355439,"NO","NO",11
388394900,"YES","NO",26
388439327,"NO","NO",0
388443599,"NO","NO",0
388445873,"NO","NO",57
388450838,"NO","NO",4
388524506,"YES","NO",63
388551732,"YES","NO",124
388558340,"NO","NO",12
388567446,"NO","NO",38
388567644,"YES","NO",44
388602825,"YES","NO",117
388605251,"NO","NO",40
388644256,"YES","NO",25
388648854,"NO","NO",1
388653376,"YES","YES",43
388669320,"NO","NO",0
388715684,"NO","NO",0
388791183,"NO","NO",8
388864071,"YES","NO",73
388880353,"NO","NO",10
388897836,"NO","NO",24
388936751,"YES","NO",147
388949160,"YES","YES",38
388979105,"NO","NO",9
389000824,"NO","NO",1
389003816,"YES","NO",23
389003878,"YES","YES",261
389028375,"NO","NO",28
389067375,"NO","NO",18
389104306,"YES","NO",35
389123641,"YES","NO",170
389147509,"NO","NO",1
389177426,"NO","NO",5
389189762,"YES","NO",16
389222328,"NO","NO",2
389252770,"NO","NO",25
389253719,"NO","NO",0
389257877,"NO","NO",0
389284315,"NO","NO",34
389302858,"YES","NO",18
389315969,"YES","YES",25
389336032,"YES","NO",112
389344784,"NO","NO",9
389356767,"NO","NO",3
389360759,"NO","NO",10
389365437,"NO","NO",4
389368475,"NO","NO",1
389384245,"NO","NO",35
389393785,"YES","NO",195
389426179,"NO","NO",13
389431357,"NO","NO",2
389439219,"YES","NO",50
389441854,"YES","NO",140
389449941,"NO","NO",11
389482167,"NO","NO",84
389484927,"NO","NO",3
389516127,"YES","YES",578
389521208,"NO","NO",1
389555694,"YES","NO",130
389633266,"YES","NO",569
389634935,"NO","NO",38
389637563,"YES","NO",152
389642548,"NO","NO",4
389652297,"NO","NO",3
389679526,"NO","NO",32
389679527,"YES","NO",641
389708672,"NO","NO",11
389756455,"NO","NO",418
389764285,"NO","NO",2
389764419,"YES","YES",787
389790730,"NO","NO",20
389795546,"YES","NO",378
389817931,"NO","NO",134
389908512,"NO","NO",5
389977993,"NO","NO",20
390029991,"NO","NO",22
390045832,"YES","YES",177
390068310,"YES","NO",368
390068932,"YES","NO",50
390074906,"YES","NO",36
390113101,"NO","NO",1
390138408,"NO","NO",5
390169698,"YES","NO",107
390226785,"NO","NO",1
390241258,"NO","NO",13
390245907,"YES","NO",119
390255751,"NO","NO",0
390262098,"NO","NO",2
390265251,"NO","NO",9
390267847,"YES","NO",67
390318151,"NO","NO",2
390330327,"NO","NO",1
390365286,"NO","NO",0
390409198,"NO","NO",3
390428891,"NO","NO",72
390431067,"YES","YES",605
390442816,"NO","NO",0
390484221,"YES","NO",71
390492019,"NO","NO",22
390507531,"NO","NO",7
390623190,"NO","NO",5
390625568,"NO","NO",33
390632783,"NO","NO",0
390651105,"YES","NO",31
390659759,"YES","NO",68
390673402,"NO","NO",0
390689499,"YES","NO",35
390689823,"NO","NO",1
390698641,"YES","NO",27
390712575,"NO","NO",1
390731195,"NO","NO",1
390826334,"YES","NO",76
390835541,"NO","NO",4
390868502,"NO","NO",10
390898902,"NO","NO",4
390921179,"YES","NO",139
390922097,"YES","NO",56
390925226,"NO","NO",2
390974423,"NO","NO",4
391037098,"NO","NO",45
391112980,"YES","YES",21
391115228,"NO","NO",0
391143600,"YES","NO",293
391195200,"NO","NO",10
391250174,"NO","NO",32
391252825,"NO","NO",13
391408735,"YES","YES",69
391433661,"YES","NO",467
391445984,"YES","YES",1708
391452550,"YES","YES",50
391486001,"YES","NO",29
391504161,"NO","NO",29
391541495,"NO","NO",0
391561280,"YES","YES",126
391562836,"NO","NO",26
391596980,"NO","NO",5
391601803,"NO","NO",20
391653081,"YES","NO",206
391660006,"NO","NO",15
391705130,"NO","NO",2
391716341,"NO","NO",12
391718961,"YES","NO",98
391741575,"NO","NO",33
391766744,"NO","NO",0
391767279,"YES","NO",87
391769424,"YES","NO",61
391784211,"YES","NO",562
391862897,"YES","NO",39
391871510,"NO","NO",0
391884711,"YES","NO",44
391901859,"YES","YES",58
391963277,"YES","NO",119
391977289,"NO","NO",13
391983999,"NO","NO",13
392014878,"NO","NO",12
392043643,"NO","NO",1
392048167,"YES","NO",17
392068431,"YES","NO",112
392090851,"YES","NO",50
392096291,"YES","NO",51
392102349,"YES","NO",150
392132049,"YES","NO",13
392138643,"YES","NO",75
392144207,"NO","NO",12
392146903,"YES","NO",27
392193710,"YES","NO",94
392233670,"YES","NO",386
392235778,"NO","NO",0
392243143,"YES","NO",36
392299353,"YES","NO",91
392324376,"YES","NO",85
392334469,"YES","YES",568
392335158,"NO","NO",39
392369541,"NO","NO",52
392392959,"NO","NO",1
392401205,"NO","NO",23
392453627,"NO","NO",2
392555381,"NO","NO",0
392583925,"NO","NO",19
392603617,"YES","NO",64
392631544,"YES","YES",131
392672215,"NO","NO",0
392714858,"NO","NO",8
392750710,"NO","NO",1
392793059,"YES","NO",74
392807640,"NO","NO",1
392822682,"NO","NO",49
392833203,"YES","NO",457
392860277,"NO","NO",127
392863570,"YES","NO",24
392873616,"NO","NO",17
392880150,"NO","NO",0
392886160,"YES","NO",75
392911571,"NO","NO",0
392973728,"YES","NO",33
392982314,"NO","NO",0
393002646,"YES","YES",2582
393052661,"YES","NO",32
393105946,"NO","NO",18
393106131,"NO","NO",69
393152542,"NO","NO",4
393163443,"NO","NO",2
393174934,"NO","NO",7
393216895,"NO","NO",1
393262384,"NO","NO",1
393278406,"YES","YES",18
393302580,"NO","NO",28
393329587,"YES","NO",5
393335875,"NO","NO",6
393343599,"YES","NO",18
393344032,"YES","YES",124
393360533,"YES","NO",82
393406526,"YES","NO",130
393422947,"NO","NO",15
393424055,"NO","NO",100
393427533,"NO","NO",11
393439709,"YES","NO",116
393466455,"NO","NO",0
393513389,"YES","NO",26
393526011,"NO","NO",20
393531007,"NO","NO",0
393578143,"YES","NO",104
393590800,"YES","NO",13
393657809,"NO","NO",36
393690755,"NO","NO",7
393701377,"YES","NO",369
393761682,"YES","NO",45
393824825,"YES","NO",114
393829096,"YES","NO",56
393841613,"NO","NO",40
393878076,"NO","NO",0
393888806,"NO","NO",2
393929322,"YES","NO",168
393963159,"NO","NO",10
393966383,"NO","NO",0
393982309,"YES","NO",217
394004603,"NO","NO",25
394005072,"NO","NO",3
394030789,"NO","NO",15
394032662,"YES","NO",84
394045470,"YES","NO",110
394074624,"NO","NO",0
394107503,"NO","NO",0
394110822,"NO","NO",0
394148080,"NO","NO",19
394216915,"YES","NO",170
394222464,"YES","NO",76
394224935,"NO","NO",55
394225559,"NO","NO",5
394317932,"NO","NO",3
394334710,"YES","NO",760
394343806,"NO","NO",2
394346702,"NO","NO",8
394402523,"YES","NO",57
394420092,"NO","NO",0
394426358,"NO","NO",0
394438570,"YES","NO",33
394474393,"YES","NO",1177
394503485,"NO","NO",0
394536888,"YES","NO",68
394557171,"YES","NO",102
394562076,"NO","NO",1
394576762,"NO","NO",37
394581476,"NO","NO",14
394588960,"NO","NO",33
394606918,"YES","NO",37
394638634,"YES","NO",59
394648626,"YES","NO",216
394658982,"YES","NO",192
394659438,"NO","NO",2
394670455,"NO","NO",2
394704131,"NO","NO",7
394745983,"NO","NO",1
394824476,"YES","NO",116
394937720,"NO","NO",0
394938706,"NO","NO",3
394951576,"NO","NO",4
394953750,"YES","NO",474
394974004,"YES","NO",45
395005066,"NO","NO",7
395047710,"YES","NO",166
395062344,"NO","NO",2
395074886,"YES","NO",120
395082014,"NO","NO",23
395099420,"NO","NO",2
395137182,"YES","NO",29
395147848,"YES","NO",76
395195146,"YES","NO",195
395228515,"YES","NO",30
395230660,"YES","NO",710
395244051,"YES","NO",36
395256127,"NO","NO",12
395264110,"YES","NO",42
395265842,"NO","NO",2
395293858,"NO","NO",21
395308144,"NO","NO",9
395316929,"YES","YES",242
395338142,"NO","NO",1
395356033,"NO","NO",7
395358657,"NO","NO",0
395361447,"NO","NO",2
395397880,"NO","NO",2
395398136,"NO","NO",4
395419177,"YES","NO",37
395429972,"NO","NO",6
395445116,"YES","NO",92
395446886,"NO","NO",173
395468056,"NO","NO",75
395527623,"YES","YES",61
395531538,"YES","YES",174
395557428,"YES","NO",8
395587168,"NO","NO",2
395607255,"NO","NO",0
395607869,"YES","NO",28
395627662,"NO","NO",1
395740874,"YES","YES",40
395763216,"YES","NO",124
395766366,"NO","NO",4
395807718,"NO","NO",8
395808141,"NO","NO",1
395843636,"NO","NO",9
395853477,"NO","NO",153
395910203,"NO","NO",2
395917459,"YES","NO",88
395927176,"NO","NO",49
395963757,"NO","NO",26
395969719,"NO","NO",8
395971678,"NO","NO",1
396005365,"YES","NO",77
396022761,"YES","NO",18
396049584,"YES","NO",136
396053368,"NO","NO",1
396115277,"NO","NO",3
396132700,"YES","NO",41
396149853,"NO","NO",0
396157365,"YES","NO",42
396170465,"YES","NO",54
396184062,"NO","NO",29
396190312,"NO","NO",18
396204067,"NO","NO",23
396213892,"NO","NO",4
396217113,"NO","NO",4
396229789,"NO","NO",15
396329404,"NO","NO",12
396347630,"YES","NO",17
396358203,"YES","NO",211
396372698,"NO","NO",0
396373983,"NO","NO",3
396396965,"NO","NO",23
396398507,"NO","NO",2
396473146,"YES","NO",57
396514937,"YES","NO",271
396544548,"YES","NO",30
396614185,"NO","NO",0
396649365,"NO","NO",13
396651042,"NO","NO",6
396661209,"NO","NO",3
396664328,"YES","NO",241
396716729,"YES","YES",1262
396787585,"YES","NO",257
396790445,"NO","NO",1
396801772,"NO","NO",16
396820734,"NO","NO",5
396839919,"NO","NO",4
396846071,"NO","NO",2
396872791,"YES","NO",64
396896234,"YES","YES",118
396942884,"YES","NO",50
396968788,"NO","NO",0
396982797,"YES","NO",156
396984506,"NO","NO",6
396987427,"YES","NO",61
397003567,"NO","NO",3
397019688,"YES","YES",107
397022609,"YES","YES",69
397029739,"NO","NO",4
397043977,"YES","NO",79
397069289,"NO","NO",10
397099415,"YES","NO",230
397121643,"NO","NO",0
397125057,"NO","NO",17
397129667,"YES","YES",40
397137237,"YES","NO",13
397148906,"NO","NO",1
397162966,"YES","NO",85
397170755,"NO","NO",11
397177836,"NO","NO",17
397208519,"NO","NO",0
397214683,"YES","YES",328
397286259,"NO","NO",4
397325905,"NO","NO",0
397335602,"NO","NO",2
397339782,"NO","NO",3
397362714,"NO","NO",0
397367730,"YES","NO",134
397389647,"NO","NO",4
397395075,"YES","NO",129
397415314,"NO","NO",13
397420270,"NO","NO",2
397420745,"YES","NO",44
397442217,"NO","NO",16
397442859,"NO","NO",2
397524601,"YES","NO",733
397542986,"YES","NO",50
397544672,"NO","NO",47
397607221,"NO","NO",0
397614829,"YES","NO",22
397623362,"NO","NO",1
397672934,"YES","NO",106
397764662,"NO","NO",20
397766356,"NO","NO",7
397769855,"YES","NO",20
397818333,"NO","NO",5
397845113,"YES","YES",79
397847843,"NO","NO",6
397879019,"YES","NO",3906
397903294,"YES","NO",30
397923046,"NO","NO",26
397924716,"NO","NO",2
397927880,"NO","NO",4
397931712,"NO","NO",0
397933539,"NO","NO",1
397941124,"YES","NO",185
398003844,"NO","NO",16
398039522,"YES","NO",130
398117432,"NO","NO",33
398118149,"NO","NO",10
398120316,"NO","NO",2
398148543,"NO","NO",0
398167838,"YES","NO",72
398207627,"NO","NO",2
398231250,"YES","NO",96
398245447,"NO","NO",2
398257483,"YES","NO",13
398294704,"NO","NO",11
398315116,"NO","NO",6
398331048,"YES","NO",123
398400836,"NO","NO",2
398426048,"NO","NO",55
398459207,"NO","NO",37
398460283,"NO","NO",1
398471123,"YES","NO",700
398476483,"YES","YES",730
398480440,"NO","NO",27
398536967,"NO","NO",2
398552139,"YES","NO",712
398555485,"NO","NO",1
398557289,"YES","NO",68
398580632,"NO","NO",23
398615182,"YES","NO",123
398632218,"YES","NO",53
398653801,"NO","NO",4
